Id Cliente,No Crédito,Ciclo de crédito,Tasa Corriente,Tasa Mora,Plazo,Frecuencia,Monto del crédito aprobado,Monto desembolsado,Fecha de desembolso,Saldo de capital,Fecha del primer pago,Fecha de la última cuota del crédito,Días de vencimiento,Valor de la cuota,Capital adeudado a la fecha,Intereses corrientes adeudado a la fecha,Intereses en mora adeudado a la fecha,Pagaré,Estado del crédito,Capital vencido,Marcaciones,Intereses corrientes causados a la fecha,Intereses en mora causados a la fecha
6206681e024a4aca90012606,620fa84a88f4071f1bcf993f,1,0.273503788,0.274492636,12,1,1618000,1618000,18/02/2022,1618000,17/03/2022,17/02/2023,113,153328.3659,496497.97,116496.16,11496.14,3308,active,496497.97,,16098.88,5412.98
623d04c5024a4a200b00005b,6245294d3bccfe32809cf2ca,1,0.276097266,0.277102976,12,1,2018000,2018000,30/03/2022,1714885.67,03/05/2022,03/04/2023,5,191437.0529,459353.36,34974.37,0,4731,active,156239.03,BID,4497.2,0
5f56648c2f41f33e94000267,614d5ed8525141175a7e1b07,1,0.25690418,0.257896017,9,1,1018000,1018000,28/09/2021,358904.69,20/10/2021,20/06/2022,79,124266.9704,1018000.04,16278.16,4748.09,1098,active,358904.73,,1074.58,2981.54
622553b71ee94d54e2000019,62334dd935c3116f5d9ff66e,1,0.276097266,0.277102976,12,1,1318000,1318000,17/03/2022,902548.84,11/04/2022,11/03/2023,0,125031.7323,300013.74,0,0,4068,active,0,,1775.16,0
62b1f6cc1ee94d0fef00082f,62b709af599f3a5ea6a0269b,1,0.290001,0.306004007,12,1,2024000,2024000,25/06/2022,2024000,26/07/2022,26/06/2023,0,193093.481,0,0,0,6798,active,0,,16862.57,0
6290fbe4c43a9a6c72000025,629fedfdff16e971a2817b2f,1,0.290001,0.306004007,6,1,1024000,1024000,07/06/2022,1024000,15/07/2022,15/12/2022,0,183704.1558,0,0,0,6456,active,0,IMEBU,21573.74,0
6210ff92024a4a79f6006dd7,621be8aa3dc7ae07606e8b69,1,0.273503788,0.274492636,12,1,1418000,1418000,27/02/2022,979928.14,26/03/2022,26/02/2023,0,134375.5394,435126.16,3291.65,0,3716,active,0,BID,7730.04,0
61a0f7c0024a4a0a3500337e,61c46a879b63346fcb100c7e,1,0.260905515,0.261900245,12,1,1218000,1218000,27/12/2021,645357.28,25/01/2022,25/12/2022,0,114825.1595,573743.37,0,0,2640,active,1100.65,,5555.29,0
61f1d4c93b10c49767000192,6255cd0f3aa3ff48ac79283a,1,0.276097266,0.27722311,12,1,1018000,1018000,26/03/2022,781837.02,26/04/2022,26/03/2023,0,96572.30917,231725.33,2648.4,0,4332,active,0,,6219.36,0
6242f5c73b10c411aa0001ba,626bd7661f3d497864e37d10,1,0.284797331,0.285794215,12,1,2018000,2018000,29/04/2022,0,01/06/2022,01/05/2023,0,192116.237,302216.32,0,0,5395,closed,0,,2810.5,0
6206c50a024a4aaf74005ab7,620fa63b88f4071f1bcf992b,1,0.273503788,0.274492636,12,1,1218000,1218000,18/02/2022,0,18/03/2022,18/02/2023,0,115422.713,373754.35,0,0,3295,closed,0,BID,672.82,0
6030438e2f41f35eef0003e6,621632d23dc7ae07606e5dcd,1,0.273503788,0.274492636,12,1,1518000,1518000,23/02/2022,1518000,19/03/2022,19/02/2023,111,143851.9527,465812.08,105867.2,10790.74,3449,active,465812.08,,13684.91,4455.81
5c954447b93bdc2b3e0001c8,61990418fb8df44d5958b598,1,0.258103357,0.259096061,12,1,1318000,1318000,20/11/2021,911830.01,20/12/2021,20/11/2022,79,124108.1324,731861.66,48581.15,4326.39,1961,active,325691.67,,7613.9,2716.74
5f7230ac2f41f3ba3900248a,60f60c7740fd654071cddbad,1,0.256356757,0.2577,4,1,600000,600000,16/07/2021,0,15/08/2021,15/11/2021,0,157268.4578,600000.01,0,0,3582-1126,closed,0,,0,0
626ab841024a4a635d000195,628b8ec66d61d47fe15f483c,1,0.284797331,0.285794215,12,1,1424000,1424000,23/05/2022,1314500.98,23/06/2022,23/05/2023,0,135566.6608,105515.99,1830.74,0,6123,active,0,BID,12608.4,0
6274f74e7aeff80583000025,627ad5f352c3663736eae210,1,0.284797331,0.285794215,12,1,2024000,2024000,10/05/2022,1463321.71,11/06/2022,11/05/2023,0,192687.4448,149974.98,0,0,5743,active,0,IMEBU,30416.54,0
621fe5d17aeff8b1c60001cc,6255cd0f8410e848c30d8d02,1,0.276097266,0.27722311,12,1,1218000,1218000,23/03/2022,1030612.29,23/04/2022,23/03/2023,15,115545.2579,277250.94,26194.03,0,4202,active,89863.23,,10292.91,0
623d04a9024a4a84ff00045f,62452d25dc3af1326611ab16,1,0.276097266,0.277102976,12,1,1118000,1118000,30/03/2022,1118000,03/05/2022,03/04/2023,66,106058.7835,254488.14,69247.43,1858.01,4803,active,254488.14,,2491.52,441.84
62aa8453024a4a8974003745,62b7099a599f3a5ea6a02696,1,0.290001,0.306004007,12,1,1524000,1524000,25/06/2022,1524000,25/07/2022,25/06/2023,0,145392.5222,0,0,0,6748,active,0,,12696.96,0
600b15e32f41f3c81300013f,6176dae45db66e2b94a82afc,1,0.255203446,0.257896017,12,1,1618000,1618000,25/10/2021,0,25/11/2021,25/10/2022,0,152173.6369,1037327.42,0,0,1514,reliquidated,0,,0,0
5f68f5532f41f3301e0000c1,61a2caeb45670412a5e0989e,1,0.258103357,0.259096061,12,1,1718000,1718000,29/11/2021,755852.93,04/01/2022,04/12/2022,0,161773.7264,953974.46,0,0,2121,active,0,,1400.04,0
61aec074024a4a5bff0022d2,61bb332445670412a5e09c50,1,0.260905515,0.261900245,12,1,1218000,1218000,16/12/2021,939439.17,17/01/2022,17/12/2022,82,114825.1595,573743.37,51684.26,4258.07,2431,active,295182.54,,9510.76,3052.07
62b224bb024a4a961b0059b2,62b709a84f22915ebd1fed86,1,0.290001,0.306004007,12,1,2024000,2024000,25/06/2022,2024000,25/07/2022,25/06/2023,0,193093.481,0,0,0,6793,active,0,,16862.57,0
61c8f955024a4ac36c007b11,61e1dc896743ac2dc04a187d,1,0.263906738,0.264903638,6,1,1018000,1018000,14/01/2022,859405.3,19/02/2022,19/07/2022,111,181560.8395,839948.4,52225.23,15381.76,2677,active,681353.70,,3639.5,6322.8
61b3bb0a024a4a84a6000309,61c4ffa11cec712da96949dc,1,0.260905515,0.261900245,12,1,1518000,1518000,27/12/2021,802940.55,24/01/2022,24/12/2022,0,143107.2185,715059.45,0,0,2610,active,0,,2477.92,0
6234c3f4024a4a0c120017de,6244aa9b3bccfe32809cf277,1,0.276097266,0.277102976,12,1,1518000,1518000,30/03/2022,1169406.83,24/04/2022,24/03/2023,0,144004.6811,345539.36,0,0,4847,active,0,BID,6925.68,0
623b4235024a4a23f200035d,624528e6dc3af1326611ab07,1,0.276097266,0.277102976,12,1,1618000,1618000,30/03/2022,1618000,03/05/2022,03/04/2023,66,153491.1554,368302.15,100216.04,2689.13,4710,active,368302.15,BID,3605.8,639.4
6282e99f7aeff899e10001ff,628bbde816dc65432654e30a,1,0.284797331,0.285794215,12,1,2024000,2024000,23/05/2022,1874025.02,24/06/2022,24/05/2023,0,192687.4448,149974.98,1921.46,0,6156,active,0.00,IMEBU,17932.98,0
5f5a81cf2f41f36527000ee3,619903a35209ce4d72f2144a,1,0.258103357,0.259096061,12,1,1518000,1518000,20/11/2021,673866.55,20/12/2021,20/11/2022,0,142940.9294,842918.07,0,0,1955,active,0,,7724.62,0
623b96ec024a4a0c120067c5,62452a6e3bccfe32809cf2cf,1,0.276097266,0.277102976,12,1,1018000,1018000,30/03/2022,1018000,03/05/2022,03/04/2023,66,96572.30917,231725.33,63053.26,1691.9,4833,active,231725.33,BID,2268.68,402.32
6271c1e4024a4aaafc0012e0,627418f848674d18658e0c3e,1,0.284797331,0.285794215,12,1,2024000,2024000,05/05/2022,1718603.37,06/06/2022,06/05/2023,0,192687.4448,303114.88,1158.15,0,5532,active,0,BID,2316.3,0
6169c66a024a4aac3400048c,61c4b5a29b63346fcb100ca0,1,0.260905515,0.262286454,12,1,1618000,1618000,29/11/2021,718523.27,29/12/2021,28/11/2022,0,152534.5715,898004.61,0,0,1678,active,0,BID,4046.3,0
62a9096d024a4a8974001a3b,62b1c9b54f22915ebd1fb68a,1,0.290001,0.306004007,12,1,1524000,1524000,21/06/2022,1524000,25/07/2022,25/06/2023,0,145392.5222,0,0,0,6713,active,0,,17010.48,0
5f79484f33eebb07d40001c1,627a8ff8f6d3ae2e1f61e636,1,0.284797331,0.285794215,6,1,524000,524000,10/05/2022,354450.41,06/06/2022,06/11/2022,0,93896.0436,167424.29,238.86,0,5530,active,0,,477.72,0
61e6e2573b10c469400032b5,620fa8a005d0071f31a33f30,1,0.273503788,0.274492636,12,1,1518000,1518000,18/02/2022,1307895.5,18/03/2022,18/02/2023,81,143851.9527,465812.08,26831.93,2155.59,3339,active,255707.58,,15078.46,2275.36
5fd278dd2f41f36f93000754,6261722e3d89721f31088099,2,0.258103357,0.259318406,12,1,1418000,1418000,18/11/2021,0,16/12/2021,16/11/2022,0,133524.5309,787389.87,0,0,1881,closed,0,,102.83,0
61a11b27024a4a0a35003761,624487823bccfe32809cf26a,1,0.276097266,0.277102976,12,1,1218000,1218000,30/03/2022,1126903.02,03/05/2022,03/04/2023,35,115545.2579,277250.94,49489.72,60.42,4841,active,186153.96,,2714.36,241.68
600b4af92f41f3d89b0009a8,619904ddfb8df44d5958b59b,2,0.258103357,0.259096061,12,1,1518000,1518000,29/11/2021,659843.56,21/12/2021,21/11/2022,0,142940.9294,842918.07,15695.84,0,1968,active,0,,7063.97,0
6251c072024a4aa9be0005c9,626c63151f3d497864e37db1,1,0.284797331,0.285794215,12,1,2018000,2018000,29/04/2022,1699759.81,01/06/2022,01/05/2023,0,192116.237,302216.32,1145.45,0,5396,active,0,,6872.7,0
5fd11a442f41f33f90000012,625574c98410e848c30d8ba8,2,0.276097266,0.27722311,7,1,1032757.49,1032757.49,24/03/2022,1032757.49,24/04/2022,24/10/2022,75,159895.5672,424693.45,60337.1,3186.08,1746-01,active,424693.45,,7005.74,2618.5
614516a0c43a9a430a00025a,6241ffefdc3af1326611a907,2,0.276097266,0.27722311,3,1,491755.6,491755.6,28/03/2022,185813.41,20/04/2022,20/06/2022,49,170692.9565,491755.62,0,0,1765-01,active,185813.43,,1900.82,1255.87
6217e481c43a9a87af000410,62266dc72d2af92a75286107,1,0.276097266,0.277102976,12,1,1418000,1418000,07/03/2022,974764.55,05/04/2022,05/03/2023,0,134518.2067,434815.29,21913.5,0,3866,active,0,,1917.21,0
624cbc26024a4a340e000f0f,6255e8e067d82c1eac45859c,1,0.284797331,0.285794215,12,1,1518000,1518000,12/04/2022,1290663.84,11/05/2022,11/04/2023,0,144515.5836,227336.16,0,0,5135,active,0.00,BID,13839.28,0
628fa717024a4aef95000071,629e700cf13c3f719a5541ab,1,0.290001,0.306004007,12,1,1524000,1524000,06/06/2022,1524000,10/07/2022,10/06/2023,0,145392.5222,0,0,0,6355,active,0,BID,34229.76,0
623662ca024a4a0c12002b36,623cee81dc3af1326611a530,1,0.276097266,0.277102976,12,1,2018000,2018000,24/03/2022,2018000,24/04/2022,24/03/2023,75,191437.0529,459353.36,120666.96,3444.82,4512,active,459353.36,BID,15965.14,2831.08
6292f9a1024a4ac1120001b2,629fee01f13c3f719a554f47,1,0.290001,0.306004007,6,1,1024000,1024000,07/06/2022,1024000,15/07/2022,15/12/2022,0,183704.1558,0,0,0,6459,active,0,,21573.74,0
5ea880372f41f33e95000001,6153bb20525141175a7e1c66,1,0.25690418,0.257896017,12,1,1218000,1218000,28/09/2021,283714.77,25/10/2021,25/09/2022,0,114634.577,886915.37,0,0,1168,active,0,,1575.86,0
61aedcf8024a4a5bff0023bb,629fff98f13c3f719a554f4f,2,0.260801629,0.262286454,12,1,1233965.65,1233965.65,07/06/2022,1233965.65,03/07/2022,03/06/2023,5,116325.2897,92262.96,20583.2,0,2587-00,active,92262.96,,3075.92,0
5fceb45b2f41f3a7ea0002cd,60b673c2c6513c0eaa8ffec4,1,0.259318406,0.2583,5,1,500000,500000,27/05/2021,0,10/07/2021,10/11/2021,0,105894.5392,500000.03,0,0,8986-0916,reliquidated,0,,0,0
62467127024a4ac6ca005581,6286d23f1168b20559abeaa0,1,0.284797331,0.285794215,12,1,2024000,2024000,19/05/2022,1831313,21/06/2022,21/05/2023,0,192687.4448,149974.98,45965.43,0,5754,active,0,BID,21350.05,0
6233a417024a4aae860000d5,62488bd338b79c7f68c0130f,1,0.284797331,0.285794215,12,1,1018000,1018000,02/04/2022,0,05/05/2022,05/04/2023,0,96914.93024,231105.36,0,0,4873,closed,0,BID,0,0
5d4080a22f41f3259000042b,62a002edf13c3f719a554f59,3,0.276097266,0.27722311,18,1,1038649.01,1038649.01,07/06/2022,1038649.01,03/07/2022,03/12/2023,5,69600.27501,48282.01,18227.03,0,1371-01,active,48282.01,,2723.8,0
618aff03024a4a0172000cc7,6255cd0f3aa3ff48ac79284e,2,0.276097266,0.27722311,13,1,1558128.17,1558128.17,26/03/2022,1558128.17,26/04/2022,26/04/2023,73,137775.2458,323942.89,93462.24,2434.98,1900-01,active,323942.89,BID,10694.12,1706.68
5e54187233eebb75340001eb,61774ad4fe25582b78e838d2,1,0.255203446,0.257896017,6,1,1418000,1418000,25/10/2021,0,26/11/2021,26/04/2022,0,252400.0248,1418000.03,0,0,1555,closed,0,,0,0
5e74f9e02f41f3dd62000008,611d27a9f33ebc2ea210591e,1,0.257599871,0.256697022,9,1,1500000,1500000,04/08/2021,0,18/09/2021,18/05/2022,0,183145.7211,1500000.04,0,0,8966-1161,closed,0,,0,0
60072ebf2f41f338380003a9,623d14c3dc3af1326611a548,2,0.27722311,17.82343414,18,1,1870476.26,1870476.26,24/03/2022,1870476.26,20/04/2022,20/09/2023,79,125423.8416,266082.91,108337.94,23938.36,2212-01,active,266082.91,,20445.76,25499.36
62ae6fa61ee94d7f5d00048e,62b709b1599f3a5ea6a0269c,1,0.290001,0.306004007,12,1,1224000,1224000,25/06/2022,1224000,25/07/2022,25/06/2023,0,116771.947,0,0,0,6799,active,0,,10197.55,0
629e7353024a4a3a81000361,62b709c4599f3a5ea6a0269e,1,0.290001,0.306004007,6,1,1024000,1024000,25/06/2022,1024000,25/07/2022,25/12/2022,0,183704.1558,0,0,0,6809,active,0,IMEBU,8531.3,0
5d6d53a9b93bdc144700005e,61c4cbcb18303e6fb7934a8c,2,0.260905515,0.262286454,10,1,1548218.7,1548218.7,23/12/2021,655383.94,26/12/2021,26/09/2022,12,171913.5289,1051963.72,7842.98,0,1595,active,159128.96,,4957.32,0
623cf817024a4ae742000021,62452a8fdc3af1326611ab0d,1,0.276097266,0.277102976,12,1,1518000,1518000,30/03/2022,1518000,03/05/2022,03/04/2023,66,144004.6811,345539.36,94022.18,2522.73,4832,active,345539.36,BID,3382.92,599.88
617c6e80024a4aa36c000645,6185a7bbfe25582b78e861fe,1,0.258103357,0.259096061,12,1,1318000,1318000,09/11/2021,0,06/12/2021,06/11/2022,0,124108.1324,844646.78,0,0,1723,reliquidated,0,,0,0
5f6f67f42f41f3405e00087c,6153b9e2525141175a7e1c62,2,0.25690418,0.257896017,9,1,1518000,1518000,28/09/2021,0,20/10/2021,20/06/2022,0,185301.8282,1518000.05,0,0,1159,reliquidated,0,,0,0
60fb81f97aeff8970e000028,615f038e9776092172fed70c,1,0.255203446,0.257896017,12,1,1518000,1518000,11/10/2021,0,05/11/2021,05/10/2022,0,142768.5913,1105566.95,0,0,1326,reliquidated,0,,0,0
62337205024a4a0c1200022f,623cedd8dc3af1326611a519,1,0.276097266,0.277102976,12,1,1218000,1218000,24/03/2022,1019933.7,23/04/2022,23/03/2023,15,115545.2579,277250.94,24585.38,0,4466,active,79184.64,,10186.3,0
629fd8c4024a4a92e6000445,62b709ab599f3a5ea6a0269a,1,0.290001,0.306004007,12,1,2024000,2024000,25/06/2022,2024000,25/07/2022,25/06/2023,0,193093.481,0,0,0,6794,active,0,,16862.57,0
620b344d3b10c4b64a00046b,621d7a15644baa0748fbad9e,1,0.273503788,0.274492636,10,1,1018000,1018000,28/02/2022,411642.05,01/04/2022,01/01/2023,0,113539.2263,382772.7,0,0,3773,active,0,,802.89,0
5db76b5eb93bdc744c000e84,61c4b5a29b63346fcb100ca9,1,0.260905515,0.262286454,12,1,1518000,1518000,30/11/2021,0,30/12/2021,28/11/2022,0,143107.2185,842503.71,0,0,1914,reliquidated,0,,0,0
628948fd1ee94d2be10000d7,629fec65ff16e971a2817b21,1,0.290001,0.306004007,6,1,1024000,1024000,07/06/2022,1024000,10/07/2022,10/12/2022,0,183704.1558,0,0,0,6414,active,0,IMEBU,21573.74,0
6159bda07aeff8b83a00000d,61843d4cfe25582b78e85e4e,1,0.258103357,0.259318406,12,1,1018000,1018000,02/11/2021,0,05/12/2021,05/11/2022,0,95858.93682,652390.32,0,0,1673,closed,0,,0,0
5f0c386533eebb81300002cf,614d6331525141175a7e1b17,3,0.25690418,0.257896017,10,1,1018000,1018000,28/09/2021,0,25/10/2021,25/07/2022,0,112878.4534,907252.05,0,0,1153,closed,0,,0,0
605f5ade2f41f343db000f6e,62439944dc3af1326611aa63,1,0.276097266,0.27722311,12,1,2798545,2798545,20/03/2022,2161517.65,20/04/2022,20/03/2023,0,265483.2544,637027.27,0,0,3859-01,active,0,,26130.7,0
623a4dbd3b10c4a98b0020dc,6242696e3bccfe32809cd4fd,1,0.276097266,0.277102976,12,1,1618000,1618000,28/03/2022,1372001.58,03/05/2022,03/04/2023,5,153491.1554,368302.15,29653.71,0,4734,active,122303.73,,3598,0
61686685024a4a60b5000008,619905b75209ce4d72f21454,1,0.258103357,0.259096061,12,1,1418000,1418000,20/11/2021,616214.87,21/12/2021,21/11/2022,0,133524.5309,787389.87,14873.55,0,1975,active,0,BID,6582.03,0
61f46ae13b10c497670008c5,620a8af505d0071f31a33dc2,1,0.273503788,0.274492636,12,1,1218000,1218000,14/02/2022,1218000,17/03/2022,17/02/2023,113,115422.713,373754.35,91203.2,8654.19,3186,active,373754.35,,12118.94,4074.79
623257cf024a4a2ff8001d35,623cee33dc3af1326611a523,1,0.276097266,0.277102976,12,1,1518000,1518000,24/03/2022,1264670.54,23/04/2022,23/03/2023,15,144004.6811,345539.36,45408.97,0,4494,active,92209.90,BID,12630.5,0
62433b41024a4ac6ca000a49,62488c778ad7a17f540bcc15,1,0.284797331,0.285794215,12,1,1518000,1518000,02/04/2022,1147606.87,05/05/2022,05/04/2023,0,144515.5836,344614.87,27006.98,0,4883,active,0,BID,2320.08,0
623e6a1e024a4a84ff001b29,62452aa8dc3af1326611ab0e,1,0.276097266,0.277102976,12,1,1518000,1518000,30/03/2022,1518000,03/05/2022,03/04/2023,66,144004.6811,345539.36,94022.18,2522.73,4831,active,345539.36,,3382.92,599.88
62292882024a4abb98000147,6255cd0f3aa3ff48ac792845,1,0.276097266,0.27722311,12,1,2018000,2018000,26/03/2022,1862453.64,26/04/2022,26/03/2023,43,191437.0529,459353.36,97060.71,200.68,4325,active,303807.00,BID,13641.56,1178.16
623e9e1f024a4a84ff001d99,62452e18dc3af1326611ab1b,1,0.276097266,0.277102976,12,1,2018000,2018000,30/03/2022,2018000,03/05/2022,03/04/2023,66,191437.0529,459353.36,124991.41,3353.86,4793,active,459353.36,BID,4497.2,797.48
5e8cf1ea33eebb89f10000c5,618c01d16f82433623ebc93d,2,0.258103357,0.259096061,12,1,1518000,1518000,17/11/2021,675081.93,11/12/2021,11/11/2022,0,142940.9294,842918.07,0,0,1762,active,0,,11658.8,0
623e7e86024a4a84ff001c20,6273be5f1db8db187c755483,1,0.284752035,0.286262693,12,1,1518000,1518000,26/04/2022,1518000,26/05/2022,26/04/2023,43,144512.9294,227339.66,63258.4,157.38,5344,active,227339.66,BID,11490.68,923.96
622bc3363b10c4aa49000132,623f1aecdc3af1326611a61a,1,0.276097266,0.277102976,12,1,1018000,1018000,26/03/2022,865090.99,23/04/2022,23/03/2023,15,96572.30917,231725.33,15430.3,0,4470,active,78816.32,,8072.75,0
5f6d688133eebb7f3e0000d1,617b0ca7fe25582b78e841ba,2,0.255203446,0.257896017,6,1,1018000,1018000,29/10/2021,352266.31,18/11/2021,18/04/2022,112,181201.1461,1018000.04,11351.79,14221.11,1469,active,352266.35,,0,4433.8
5f71ece3b93bdcbd7200000e,62abc75f4f22915ebd1f7735,3,0.284752035,0.286262693,12,1,1518000.56,1518000.56,16/06/2022,1518000.56,17/06/2022,17/05/2023,21,144512.9827,112483.18,1056.93,0,5967-00,active,112483.18,,20899.83,0
62a147a11ee94d97dd000085,62a9dc83a38ccc0b9d2af946,1,0.290001,0.306004007,6,1,2024000,2024000,15/06/2022,2024000,15/07/2022,15/12/2022,0,363102.7454,0,0,0,6634,active,0,BID,31184.27,0
5d6d563fb93bdcd861000913,6153a028ca42661742164227,2,0.25690418,0.257896017,9,1,1518000,1518000,28/09/2021,0,20/10/2021,20/06/2022,0,185301.8282,1518000.05,0,0,1125,reliquidated,0,,0,0
61b7d541024a4a5e2a002df7,624487b83bccfe32809cf26d,1,0.276097266,0.277102976,6,1,1318000,1318000,30/03/2022,899342.76,03/05/2022,03/10/2022,5,235714.0792,638922.67,18507.9,0,4845,active,220265.43,,2358.48,0
619fda7e024a4a0a3500240d,625d8f655665d85598dec858,2,0.284797331,0.285794215,12,1,1218000,1218000,18/04/2022,1031058.01,11/05/2022,11/04/2023,0,115955.1916,182408.07,0,0,5221,active,0,,17764.39,0
618ed732024a4a02a800035f,61f1ed235f21631828b268c7,1,0.260905515,0.262286454,12,1,1218000,1218000,27/12/2021,0,02/02/2022,02/01/2023,0,114825.1595,573743.37,0,0,2579,reliquidated,0,BID,0,0
5f0ab590b93bdc8f79000059,61771463fe25582b78e838ae,1,0.255203446,0.257896017,12,1,1518000,1518000,25/10/2021,521876.09,18/11/2021,18/10/2022,0,142768.5913,973215.72,2966.49,0,1473,active,0,,6507.16,0
62126e41024a4a79f60075b0,6225fa21da6a7730bbfce448,1,0.276097266,0.27722311,12,1,1118000,1118000,03/03/2022,1118000,03/04/2022,03/03/2023,96,106058.7835,342823.35,85567.06,5342.19,3845,active,342823.35,BID,2264.52,669.8
6274ea537aeff85424000013,629fec52f13c3f719a554f32,1,0.290001,0.306004007,6,1,1024000,1024000,07/06/2022,1024000,10/07/2022,10/12/2022,0,183704.1558,0,0,0,6409,active,0,IMEBU,21573.74,0
617b4f32024a4a82fd00367a,61a6540b45670412a5e09922,1,0.258103357,0.259096061,12,1,1518000,1518000,30/11/2021,0,26/12/2021,26/11/2022,0,142940.9294,842918.07,0,0,2030,reliquidated,0,,0,0
629e2eb5024a4ac8890002fc,62a39e5ca38ccc0b9d2ac960,1,0.290001,0.306004007,12,1,2024000,2024000,10/06/2022,2024000,11/07/2022,11/06/2023,0,193093.481,0,0,0,6503,active,0,BID,39731.08,0
61ba7b6f3b10c4f3a7003565,62b32940599f3a5ea6a00a4f,2,0.290001,0.30604999,18,1,1312636.88,1312636.88,22/06/2022,1312636.88,23/06/2022,23/11/2023,15,88673.49162,60521.37,928.82,0,2737-01,active,60521.37,,12793.62,0
5fbe8ced2f41f30770000903,6176da2dfe25582b78e8388d,1,0.255203446,0.257896017,12,1,2018000,2018000,25/10/2021,0,26/11/2021,26/10/2022,0,189793.819,1293774.23,0,0,1508,reliquidated,0,,0,0
621d1e6b3b10c4b64a007dfb,6255cd0f3aa3ff48ac792849,1,0.276097266,0.27722311,12,1,1218000,1218000,26/03/2022,1218000,26/04/2022,26/03/2023,73,115545.2579,277250.94,72880.14,2083.96,4302,active,277250.94,BID,8233.6,1460.64
621133897aeff83de4000073,626bda50ae938c784da30dc7,1,0.284797331,0.285794215,12,1,1518000,1518000,29/04/2022,1405518.77,03/06/2022,03/05/2023,5,144515.5836,227336.16,32610.68,0,5452,active,114854.93,,3788.64,0
5f092184a3f178f5c8000048,619bd0c35209ce4d72f21c4d,1,0.258103357,0.259096061,10,1,1218000,1218000,29/11/2021,517884.41,22/12/2021,22/09/2022,16,135112.3185,827833.68,11425.77,0,1983,active,127718.09,,5043.58,158.26
6262f0cb024a4a7182000652,627ad6acaaffd03744a10dbd,1,0.284797331,0.285794215,6,1,2024000,2024000,10/05/2022,2024000,11/06/2022,11/11/2022,27,362682.4279,319969.96,44146.68,0,5787,active,319969.96,,36326.82,0
617c4805024a4aa36c0002ff,61a6a13e58ed7c12871d33b2,1,0.258103357,0.259318406,12,1,1718000,1718000,11/11/2021,0,15/12/2021,15/11/2022,0,161773.7264,953974.46,0,0,1863,reliquidated,0,,0,0
622807ea024a4a5329000a8d,62333b5deefb4f6f439c40f8,1,0.276097266,0.277102976,12,1,1318000,1318000,17/03/2022,1318000,12/04/2022,12/03/2023,87,125031.7323,300013.74,74169.88,2224.12,4094,active,300013.74,BID,19532.7,3463.84
6242652f024a4a785c000b25,62741af81db8db187c755793,1,0.284797331,0.285794215,12,1,2024000,2024000,05/05/2022,2024000,04/06/2022,04/05/2023,34,192687.4448,303114.88,83100.33,101.38,5548,active,303114.88,BID,5051.52,405.52
629779b31ee94d396a000034,62a20db9a38ccc0b9d2abf91,1,0.290001,0.306004007,12,1,2024000,2024000,09/06/2022,2024000,11/07/2022,11/06/2023,0,193093.481,0,0,0,6511,active,0,,39777.29,0
5fd1666c2f41f323cd00000f,60ef090940fd654071cdd7f9,1,0.256356757,0.2577,6,1,800000,800000,07/07/2021,0,07/08/2021,07/01/2022,0,142435.3028,800000.03,0,0,0149-1099,closed,0,,0,0
622ff3903b10c4b77c000009,62427db5dc3af1326611a96d,1,0.276097266,0.277102976,3,1,518000,518000,29/03/2022,207430.84,25/04/2022,25/06/2022,44,179802.6326,518000.02,0,0,4600,active,207430.86,,1520.93,655.08
62575e203b10c4c0240006fd,6287ce441168b20559abedf2,1,0.284797331,0.285794215,12,1,1824000,1824000,20/05/2022,1824000,20/06/2022,20/05/2023,18,173647.1835,135155.32,38924.07,0,6114,active,135155.32,,22534.96,0
619e6c8a024a4ab1dd0009ff,61f1ed23c6584b180f7282fe,1,0.260905515,0.262286454,12,1,1518000,1518000,27/12/2021,0,02/02/2022,02/01/2023,0,143107.2185,715059.45,0,0,2497,reliquidated,0,BID,0,0
619ffe9e024a4aac1300007e,61bb329058ed7c12871d9ff9,1,0.260905515,0.261900245,12,1,1518000,1518000,16/12/2021,1288795.08,11/01/2022,11/12/2022,119,143107.2185,715059.45,88485.73,10764.82,2406,active,485854.53,BID,14458.83,6963.12
5f60e3382f41f36845000baf,6176cc5e5db66e2b94a82af1,1,0.255203446,0.257896017,12,1,1518000,1518000,25/10/2021,0,18/11/2021,18/10/2022,0,142768.5913,973215.72,0,0,1462,reliquidated,0,,0,0
602ffcf72f41f3a9f10000ca,60ef0909d4c356406aee826f,1,0.256356757,0.2577,5,1,500000,500000,01/07/2021,0,01/08/2021,01/12/2021,0,105833.0177,500000.03,0,0,0024-1072,reliquidated,0,,0,0
624e10813b10c44d71001757,6255bfd13aa3ff48ac79282d,1,0.284797331,0.285794215,12,1,1318000,1318000,12/04/2022,1187367.5,11/05/2022,11/04/2023,27,125475.3223,197384.1,0,0,5107,active,66751.60,BID,22558.99,0
5d1fc46ab93bdcc561000433,621be0de3dc7ae07606e8b43,1,0.273503788,0.274492636,12,1,1218000,1218000,27/02/2022,1218000,26/03/2022,26/02/2023,104,115422.713,373754.35,87152.01,8672.28,3555,active,373754.35,,7419.28,2195.88
5f4d607c2f41f384870021ca,617dcb2cfe25582b78e84b0d,1,0.255203446,0.256356757,12,1,1518000,1518000,07/10/2021,803548.27,11/11/2021,11/10/2022,58,142768.5913,973215.72,29866.89,1373.74,1385,active,258763.99,,10016.66,3076.46
